ZIP,count,Total,percent_male,MedianAge,percentCollegeDegree,MedianIncome,percent_own
71326,,1109,0.431920649,39.5,0,23226,0.676470588
71327,,6315,0.595091053,36.5,0,29770,0.676470588
18076,,2906,0.514452856,37.5,6.7,42035,0.676495366
33032,,37028,0.48147348,30.8,5.4,27183,0.676496609
74554,,2261,0.481203008,39.2,2.9,26409,0.676502732
38834,,29944,0.497194764,39.5,3.3,27259,0.676505513
77868,,14262,0.576356752,37.1,1.5,26429,0.676513317
85321,,4727,0.494182357,45.2,8.4,19416,0.67651715
14837,,5661,0.490902667,39.1,18.8,30102,0.676523297
56425,,7600,0.489736842,38,11.4,42970,0.676556896
23897,,605,0.58677686,55.2,0,43466,0.676567657
80207,,21235,0.475818225,35.9,12.7,39847,0.676570458
74955,,14782,0.489040725,39.3,3,27759,0.676587302
39563,,13786,0.512694037,40.8,0.6,29029,0.676598264
95306,,918,0.484749455,54.8,0,28866,0.676630435
24901,,8436,0.488027501,44.1,38.5,32473,0.676634567
32569,,10869,0.492225596,44.6,6.8,31190,0.676649215
18640,,17219,0.471978628,45.5,8,33164,0.676666667
66720,,11316,0.485949099,38.3,6.9,26233,0.676703297
22701,,32200,0.491428571,36.3,10.7,36806,0.676710386
49431,,16935,0.473752583,44.6,2.6,28854,0.676728723
07607,,9609,0.487147466,41.3,20.8,54138,0.676753783
48177,,267,0.468164794,45,,35486,0.676767677
72364,,16185,0.477417362,31.7,3.4,41065,0.676776741
46767,,8280,0.519565217,30,0.9,29852,0.67679558
62690,,4210,0.500712589,37.7,5.4,31495,0.676850764
84526,,4091,0.469078465,35.9,2.5,32487,0.676866585
36522,,6211,0.452262116,38.9,7.2,36331,0.676916596
45159,,3598,0.487493052,34.3,2.5,27131,0.676923077
81082,,12281,0.502157805,43.3,0,30016,0.676935716
85024,2,23687,0.490311141,34.9,18.9,44561,0.676973064
49781,,4303,0.488264002,44.2,2.1,25417,0.676981542
29456,3,30719,0.461278036,31.7,7.9,32092,0.677016859
98305,,257,0.653696498,58.7,,26250,0.677018634
98208,1,52683,0.497465976,35.5,6.1,44316,0.677043414
51566,,6897,0.492677976,45,1.5,29318,0.677051926
47951,,2055,0.510948905,47.5,0,31772,0.677060134
38646,,3307,0.501663139,41.2,10.2,19326,0.677091478
47362,,29546,0.522371895,42.2,1.4,28646,0.677119417
90605,,42017,0.489992146,33.2,3.9,31989,0.677132146
76384,,12748,0.502510198,37.9,2.4,26512,0.677171717
98550,,11616,0.480716253,39.7,3.4,29177,0.677189189
24416,,8674,0.465068019,38.2,4.7,28197,0.677200903
31316,,10179,0.477944788,34.1,0,30477,0.67721519
35550,,5180,0.503281853,39.5,0,26595,0.677221172
61032,,31576,0.474759311,43.3,5.9,26925,0.677234967
39532,,34953,0.498698252,37.4,8,32166,0.677260105
52342,,2880,0.427430556,44.1,3.4,28259,0.677280551
30705,,34139,0.492369431,36.5,2.1,28353,0.677294765
67640,,552,0.561594203,38,15,30862,0.677304965
12832,,6603,0.478116008,42.5,3.5,31096,0.677329068
26852,,817,0.613219094,48.3,0,30950,0.677333333
61107,,30695,0.474311777,43.1,11.8,39659,0.677335375
29360,,21074,0.467400588,38.8,2.3,25720,0.677345261
95370,,28021,0.495663966,48.2,2.6,32380,0.677364433
71463,,10155,0.618906942,40.8,4.4,23964,0.677377049
57201,,24982,0.495957089,37.5,4.2,30384,0.677394854
19711,1,50844,0.485386673,35.1,15.9,47081,0.677404124
77445,1,12526,0.520517324,33.9,2.2,34402,0.677411874
15065,,11723,0.46796895,44,11.1,32715,0.677419355
15741,,75,0.466666667,39.4,0,24583,0.677419355
26424,,556,0.474820144,42.3,0,28693,0.677419355
68323,,244,0.520491803,54.2,22.2,28594,0.677419355
68881,,98,0.459183673,42,0,24375,0.677419355
76525,,1113,0.48787062,44.9,1.2,28125,0.677419355
95537,,71,0.605633803,50.4,0,,0.677419355
99174,,61,0.442622951,40.8,,45469,0.677419355
48038,2,41711,0.460262281,43.3,10.6,38374,0.677482154
17022,1,29153,0.469625768,38.8,7.6,39861,0.67752809
51560,,2159,0.49282075,37,6.6,36357,0.677536232
48225,,14692,0.458684999,35.8,8.5,32252,0.677540778
28086,,26564,0.49152989,43.1,6.6,28833,0.677562434
98371,5,20227,0.489988629,41.3,5.6,42933,0.677564414
07753,6,37041,0.450662779,44.1,9.3,43578,0.677572492
79603,,24213,0.486391608,33.5,9.3,25494,0.677586004
65566,,819,0.499389499,41.2,0,30733,0.67761194
06379,,9119,0.483605659,42,26.6,40981,0.677624309
89084,,20612,0.507713953,37.2,17.9,45417,0.677628238
45732,,4484,0.477698483,37.6,4.7,32542,0.677647059
57042,,9062,0.495585963,36.8,3.9,31283,0.677648395
16023,,4371,0.481354381,49.1,1.4,33419,0.677653631
83647,,20487,0.510274808,32.6,1,29652,0.67765761
29556,,12299,0.456541182,39.6,0,24956,0.677717263
69025,,1082,0.488909427,38.3,0,28500,0.677725118
65301,,34227,0.482513805,37.6,2.7,25392,0.67774974
41840,,1556,0.555912596,33.4,19.5,25625,0.677754678
18357,,271,0.468634686,46.5,0,,0.677777778
88232,,2556,0.589593114,34.8,0,23879,0.67781155
38001,,4508,0.472049689,43.6,13.8,26243,0.677833613
08880,,4584,0.497600349,35.9,1.9,37527,0.677848101
99019,,10227,0.51256478,38.1,4.8,44487,0.677852349
10924,,13141,0.478806788,41.3,18.7,47120,0.677864294
63664,,8234,0.488705368,39.9,1.2,26742,0.677934849
12883,,5025,0.474228856,48.9,3.5,25699,0.677958645
25054,,225,0.648888889,15.7,,,0.677966102
97750,,366,0.491803279,55.4,0,21667,0.677966102
02886,7,28758,0.470964601,46,19.1,45175,0.67796875
32967,,19901,0.497361942,40.2,4.2,23891,0.677975528
15074,,8846,0.496721682,44.1,9.3,32202,0.677988415
30457,,6333,0.496920891,37.9,2.2,26887,0.678002583
62902,,4544,0.498019366,34.9,15.9,35349,0.678018576
11360,,19865,0.481198087,48.2,12.8,53851,0.678035939
36040,,3735,0.488353414,39,5.5,20365,0.67803838
97818,,4010,0.51521197,27.3,0,26633,0.678040245
92571,,53820,0.485302861,26.8,1.2,27160,0.678067408
20901,,35837,0.491977565,36.4,23,48158,0.678067927
15417,,8798,0.471129802,44.2,6.2,31774,0.678117392
64601,,12085,0.438146463,41,7.3,29813,0.678135405
24216,,2891,0.465236942,36.2,2.1,28277,0.678141136
30125,,24840,0.493880837,35.1,4.3,26492,0.678142805
70507,,16755,0.481826321,33.4,11.3,36959,0.678146718
94588,16,30949,0.513780736,38.5,20.9,72397,0.678164143
07604,1,11896,0.466963685,43.5,24.1,56737,0.678176484
27516,2,38026,0.470704255,31.2,15.7,47512,0.678217453
61261,,925,0.511351351,43.3,0,31938,0.678217822
13211,,6931,0.470783437,36.1,1.4,32417,0.678241596
06790,2,36017,0.483077436,44.1,6.8,38255,0.678256323
68419,,264,0.549242424,41.6,0,36250,0.67826087
24301,,13653,0.50091555,44.9,8.1,32227,0.678270725
14424,1,26567,0.483268717,44.7,8.3,36801,0.678276574
27316,,6863,0.490164651,39.9,1.4,30419,0.678285256
99301,2,71473,0.513956319,28.5,3,29298,0.678291026
07603,,8231,0.495808529,38.7,15.1,46934,0.678306092
99772,,623,0.524879615,21.6,0,17159,0.678321678
30296,,26587,0.465377816,34.2,2.3,31314,0.678346597
67336,,1894,0.468321014,44.8,16.9,28571,0.67839196
74052,,1378,0.46371553,35.6,0,23913,0.678414097
28526,,2683,0.496459187,42.8,0,26170,0.678537055
24738,,262,0.545801527,67.3,0,19397,0.678571429
82227,,176,0.494318182,46.9,0,70313,0.678571429
84716,,209,0.5215311,55.3,50,24167,0.678571429
97304,3,28871,0.473381594,40.9,3.9,40034,0.678581124
65018,,7562,0.476857974,37.9,6,31132,0.678583142
48375,2,22189,0.486772725,40,23.6,58632,0.678619756
26301,1,30048,0.480730831,40.1,6,28111,0.678641571
63944,,1772,0.489841986,42.5,0,28939,0.678666667
05661,1,5716,0.526941917,43.7,12.2,35378,0.678689884
41301,,6057,0.495624897,42.4,3.6,25802,0.678691275
28386,,5834,0.51679808,31.4,3.3,21404,0.678710395
77045,1,32650,0.451761103,31.2,3.9,25889,0.678746536
31634,,5740,0.474390244,36.9,10.8,30477,0.678747204
50039,,463,0.535637149,46.3,0,31742,0.678756477
71269,,12809,0.494808338,36.8,5.1,27273,0.678765486
72473,,2604,0.53187404,45.9,4,22500,0.678851175
85123,,8310,0.486762936,36.2,4.6,34554,0.678890877
81611,2,9869,0.513020569,43.5,15.4,37381,0.678928247
21851,,7699,0.479542798,39.5,2.4,31672,0.678930927
51447,,150,0.6,61.4,0,32708,0.679012346
58712,,172,0.546511628,39.8,0,27083,0.679012346
85205,,43251,0.475734665,49,7.1,32206,0.679023958
25302,,15588,0.486335643,41.6,11,32777,0.679073732
68815,,654,0.5,40.7,0,33393,0.679104478
72117,1,12858,0.460024887,40,3.4,28583,0.679105967
47712,,26654,0.473437383,31.1,4.3,32539,0.679107386
87114,2,64917,0.496172035,34.1,7.6,41202,0.679114858
48066,1,47499,0.491020864,37.6,3.8,30137,0.679138668
83342,,1657,0.49909475,26.6,19,24740,0.679245283
94591,1,53548,0.486442071,40.1,9,42420,0.679267085
00794,,30688,0.492472628,33,8.3,17177,0.679278294
00623,,44704,0.482037402,39.7,6.6,18614,0.67928504
40359,,6899,0.483838237,41.3,5.4,28393,0.679314976
60942,,6094,0.468821792,42.8,0,30441,0.679354572
63961,,2086,0.435282838,35.8,0,18373,0.679361179
70586,,19688,0.484609915,37,2.5,31732,0.679367767
92256,,3664,0.473799127,47.8,0,26573,0.679375
96774,,376,0.678191489,40.5,0,32333,0.679389313
76664,,3258,0.527010436,37.3,0,25841,0.679403541
80751,,18641,0.545947106,36.6,0.9,27094,0.679404243
84405,1,31452,0.487631947,31.9,2.9,34791,0.679416474
35957,,15906,0.489563687,35.2,2,26787,0.679421457
57766,,222,0.617117117,65.2,0,22401,0.679487179
94803,,26124,0.488363191,41.1,7.9,45817,0.6795173
92249,,7103,0.506968886,28.8,2.1,31009,0.679561201
50401,1,29322,0.483084374,42.8,8.7,31091,0.679572271
74132,,8128,0.468996063,40.2,5.1,39648,0.67963085
15062,,7682,0.459385577,47.5,5.7,26549,0.679711352
76513,,35001,0.490328848,32.8,7.4,37647,0.679760501
07508,,22671,0.48961228,39.2,9.4,41126,0.679780034
99563,,1062,0.542372881,21.7,0,15952,0.679802956
02916,1,8700,0.486551724,42.9,18.8,42887,0.679815016
98631,,3656,0.490700219,54.9,0,28398,0.679864253
38357,,2983,0.525645323,43.8,4.5,25821,0.679865206
73533,,28243,0.481712283,39.4,6.5,29414,0.679871806
17512,,17398,0.471203587,38.8,5.1,31487,0.679887106
44875,,13700,0.493722628,42,8.3,32781,0.679898496
37016,,1215,0.418106996,39.6,1.4,27813,0.679900744
32218,1,56025,0.487889335,33.6,4,34066,0.679906177
47922,,1547,0.473173885,39.9,30.4,35781,0.679930796
98029,2,26054,0.477354725,37.2,19.6,67867,0.679945589
08540,1,47316,0.480260377,37.5,15.9,78326,0.679949437
45429,,25155,0.485390578,47.1,14.9,39522,0.679989708
15783,,90,0.611111111,41.3,0,29423,0.68
43962,,136,0.529411765,27.3,0,27917,0.68
50862,,180,0.5,39.1,0,18472,0.68
82932,,1032,0.521317829,35.9,0,52326,0.68
87710,,2050,0.495609756,50,12.1,25297,0.68
97536,,1028,0.48151751,51,0,23182,0.68
97880,,201,0.641791045,48.3,0,36250,0.68
99681,,277,0.509025271,27.8,0,10769,0.68
30005,,37014,0.503782353,35.7,16.2,61693,0.680003362
01535,,4706,0.508074798,42.1,14.1,42472,0.680043384
75023,,46733,0.498748208,38.7,7.3,45919,0.680047292
32836,2,17137,0.512925249,37.9,45.3,45402,0.68006078
04463,,2631,0.509312049,47.9,4.6,25979,0.680092951
85344,,9791,0.493208048,46.1,2.1,28371,0.6800953
83336,,4644,0.506029285,35.7,4.7,29149,0.680140598
87401,,45784,0.487921545,31.2,1.1,31428,0.680142848
28470,,10221,0.475882986,41,5.6,26817,0.680144404
94949,4,16895,0.500443918,43.6,11.7,46787,0.680163123
97527,1,33322,0.480913511,47.6,3.3,26385,0.680173348
44646,2,46219,0.492892533,42,7.3,32762,0.680173738
92630,,59401,0.488510294,39.6,11.6,47220,0.680207264
82801,1,24412,0.485744716,41.5,5.9,34030,0.680226319
93553,,2242,0.55352364,47.8,0,30361,0.680232558
77859,,6683,0.520125692,34.6,0,26532,0.680242634
24530,,1132,0.516784452,49.1,13.1,26971,0.680257511
47130,,44870,0.487608647,38.1,7.9,36050,0.68025824
93066,,3240,0.547222222,45.1,5.6,38924,0.680290645
95765,,35914,0.489586234,34.8,8.2,52759,0.680301572
75766,,25952,0.503699137,35,0.3,24959,0.680314264
97478,1,37934,0.50050087,37.9,3.1,30609,0.680321512
28073,,5568,0.470545977,33,1.2,28604,0.680348897
95426,,1895,0.52348285,45.2,0,46983,0.680351906
97404,2,33229,0.49523007,39.7,8.3,30684,0.680424436
44124,2,37971,0.464012009,44.1,27.7,42032,0.680450466
51577,,1316,0.480243161,43.9,7.3,34327,0.680451128
27844,,3199,0.501719287,34.5,0,24846,0.680497925
64427,,672,0.46875,36,9.4,30650,0.680555556
68465,,2481,0.496573962,40.5,14.4,32474,0.680555556
04938,,9658,0.475046593,40.6,5.1,27465,0.680563075
77979,,17238,0.499535909,36.9,1,30991,0.680606544
29574,,11797,0.46071035,43,6.1,22253,0.680625964
64836,,24239,0.480094063,35.6,4.5,25969,0.680651295
71483,,11237,0.537865978,38.4,7.2,30338,0.680674449
88030,,23463,0.499680348,38.2,5.1,19340,0.680679354
60707,1,42712,0.485109571,39.1,11.6,36759,0.680687356
95843,1,46775,0.481859968,32.5,3.7,39628,0.680721613
82325,,877,0.55986317,40.6,0,28141,0.680738786
96771,,6576,0.476885645,40.6,1.2,26478,0.680745342
06118,1,26892,0.472147851,40.8,11.9,40269,0.680746023
05156,,9529,0.519047119,43.6,7.2,33384,0.680762203
08012,2,39703,0.483943279,38.7,10.2,44072,0.680764538
45345,,6120,0.478921569,39.4,0.3,27888,0.680815647
19733,,253,0.387351779,37,0,29022,0.680851064
82432,,166,0.56626506,48.8,100,31250,0.680851064
98512,2,29447,0.495568309,39.2,8.7,43297,0.68085676
19446,1,55090,0.49210383,42.1,22.5,49224,0.68085692
20619,,10529,0.475068857,32.3,17.1,63390,0.680866966
71653,,4828,0.456503728,48.7,8.5,27526,0.680882353
31548,,20880,0.486733716,31.3,6.8,33580,0.680890785
38666,,6794,0.521931116,36.7,0.6,26179,0.680914092
31091,,5354,0.708442286,41.3,0.4,26792,0.680936995
36460,,11730,0.495481671,36.3,4.1,27174,0.6809547
64461,,767,0.477183833,39.6,43.2,31123,0.680981595
97149,,361,0.473684211,62.1,,13911,0.680981595
02826,,637,0.394034537,48.3,0,21949,0.681003584
68522,,12693,0.508784369,30,4.3,35664,0.681013869
94044,1,37943,0.483804654,41.7,12.5,53815,0.681024695
84076,,464,0.538793103,19.8,0,44125,0.681034483
79765,,8298,0.499517956,31.9,5.8,52167,0.681054366
97498,1,2007,0.494768311,59.2,5.7,23170,0.681081081
64133,1,33567,0.492388358,40.1,8.2,34897,0.68111588
71845,,2186,0.473010064,42.2,10.8,23355,0.681122449
73047,,5024,0.625796178,32.9,1.7,28853,0.68115942
33881,1,30224,0.467410005,47.3,6.2,24790,0.681238765
76550,,11814,0.507872016,41.7,2.8,28477,0.681285878
78834,,7634,0.481791983,36.5,0,26667,0.681314623
19554,,345,0.602898551,48,0,36625,0.681318681
94551,2,37705,0.518498873,36.3,6.8,51332,0.681319519
81321,,14155,0.483574709,40.8,0,27319,0.681326116
63343,,4394,0.510013655,40.1,0.9,27143,0.681351841
70427,,19880,0.462072435,38.3,4.1,24621,0.681362725
74538,,3967,0.481724225,42.8,3.6,23255,0.68136646
19809,,14405,0.494133981,39.4,23.7,45804,0.681387479
58756,,289,0.570934256,32.8,13.3,33125,0.681415929
95386,1,9794,0.525627935,33.7,2.6,30230,0.681437544
12431,,1379,0.491660624,47.2,0,36100,0.681481481
53115,,16072,0.5012444,38.5,7,31725,0.681501861
30562,,685,0.430656934,41.9,0,22150,0.681506849
72562,,2592,0.524691358,39.4,0,30372,0.681541582
92358,,986,0.49188641,43.7,0,24828,0.681547619
78629,,12018,0.489182892,36.4,3.3,25827,0.681559917
21660,,4449,0.446392448,37.5,19.8,35086,0.681632653
06029,,15593,0.498621176,40.1,9,54598,0.681654086
68781,,1562,0.512163892,35.6,9.9,31064,0.681677019
33993,,22250,0.494382022,36.1,6.1,30183,0.681681251
03817,,656,0.589939024,49.4,3.4,23707,0.681690141
11901,4,29579,0.544575543,39.1,10.1,31362,0.6817083
65274,,1982,0.460645812,46.4,0,29048,0.681764005
16630,,5770,0.521490468,38.7,8.6,31737,0.681773879
54166,,17044,0.493370101,45.8,1.5,30529,0.681774613
92548,,7017,0.510617073,37.1,1.6,24649,0.681777379
02919,,28910,0.469283985,44.6,11.1,39461,0.681783244
85338,,44319,0.496581602,32,6,40568,0.681786117
04982,,493,0.53346856,44.5,0,25688,0.681818182
12863,,644,0.568322981,44.8,0,47188,0.681818182
27964,,468,0.47008547,40.3,0,27888,0.681818182
72108,,26,0.576923077,67.4,,,0.681818182
83238,,118,0.56779661,30.9,,44861,0.681818182
83278,,116,0.24137931,56,0,11518,0.681818182
76712,1,24080,0.478446844,40.7,20.4,40980,0.681872488
13329,,3853,0.513625746,38.1,5.1,28514,0.681876607
81632,1,9511,0.485227631,33,12.1,43161,0.681886907
31322,2,22431,0.474923097,32.6,6.4,42931,0.681891523
95258,,3874,0.548270521,42.6,5,42188,0.681908549
54612,,5125,0.532097561,37,10.8,30598,0.681928885
53821,,8360,0.508971292,42.8,8.9,27242,0.681967213
77089,1,51184,0.498886371,33.9,6.8,36222,0.681974249
95436,,5092,0.534171249,49.2,2.1,31250,0.681975737
44714,,9249,0.492053195,44.2,11.4,29396,0.681977034
97702,2,42272,0.503572104,39.3,9.5,32130,0.6819862
74730,,4350,0.473793103,39.9,5.8,27973,0.6820059
72015,,28277,0.489832726,36,3.5,32438,0.682009186
17529,,4349,0.516670499,27.8,7.4,31655,0.682024169
90606,,32791,0.490530938,34.3,1.8,32108,0.682041676
31812,,399,0.4160401,47.9,0,45208,0.682051282
63841,,13003,0.470968238,42.1,3.4,31468,0.682051282
23831,2,33130,0.468759433,38.5,10.1,44323,0.682069352
11722,,38241,0.502994169,33.1,10.1,32424,0.682074074
28679,,2129,0.517613903,37.3,26.5,25270,0.682080925
84403,,37158,0.509284676,31.1,4.4,30854,0.682084942
59710,,265,0.562264151,54.9,0,29205,0.682119205
83639,,3036,0.486824769,35.5,0,25747,0.682125604
57274,,2759,0.486408119,47.3,9.8,27425,0.682129278
68818,,5289,0.506901116,40,4.2,35223,0.682155215
71427,,228,0.495614035,51.9,0,29167,0.682170543
28721,1,9488,0.488617201,43.8,1,26766,0.682181154
80759,,4588,0.494768963,37.8,0,34138,0.682209833
25666,,944,0.542372881,39.1,0,16771,0.682242991
37340,,434,0.412442396,59.4,0,26111,0.682242991
29483,,66204,0.472977464,35,6.1,32823,0.682298463
54720,,6947,0.483230171,37.4,0,35269,0.682309251
16407,,11159,0.491889954,40.7,6.3,25109,0.682320442
97013,1,23269,0.479479135,35.9,5.9,35558,0.682388359
43812,,19637,0.481998269,42.1,10,29958,0.682393414
97907,,542,0.505535055,55.1,0,14643,0.682403433
80444,,1152,0.5234375,40.9,0,34375,0.682445759
13480,,3500,0.502,41,13.9,33026,0.682478959
15055,,1201,0.450457952,46.4,27.7,43191,0.682487725
99130,,741,0.476383266,51.9,0,31667,0.682492582
47274,,29024,0.501963892,37.2,4.2,31971,0.682493109
99205,,42064,0.477272727,34.4,5.1,31384,0.682520673
41650,,423,0.479905437,42.6,0,54107,0.682539683
69340,,171,0.461988304,26.8,0,50000,0.682539683
79005,,1692,0.53427896,30.1,0,38043,0.682600382
18706,,16176,0.472551929,44.8,14,32032,0.682649044
85381,,25611,0.471555191,41.9,14.7,43217,0.682651771
31827,,2690,0.480297398,44.7,15.6,29000,0.682653061
14103,,10886,0.483648723,38.8,1.8,30438,0.682655039
39503,1,48348,0.503330024,33.6,2.7,30465,0.682663258
74743,,8351,0.479942522,38.9,7.4,26362,0.682665851
47561,,1393,0.516870065,38,4.9,26076,0.682692308
95585,,443,0.571106095,40.8,0,14018,0.682692308
17066,,5091,0.46042035,45.2,2.8,27466,0.682729211
95043,,616,0.487012987,51.6,11.4,35625,0.682730924
66541,,305,0.554098361,53.5,0,25508,0.682758621
05641,5,17298,0.491270667,42.6,11.3,35273,0.682765152
43953,,11823,0.477628352,47.1,13.5,33026,0.682765336
92398,,949,0.541622761,40.2,0,48542,0.682779456
02910,,20135,0.479165632,39,9.6,38052,0.682790933
65548,,5770,0.446967071,40.7,1.9,22283,0.682830931
18603,,19334,0.468242474,43.2,6.9,30321,0.682845084
15834,,4457,0.493381198,47,10,31099,0.682849604
30461,,13720,0.501822157,34.6,16.6,36369,0.682858849
95465,,2274,0.489885664,49.6,25,42244,0.682879377
97641,,1045,0.476555024,52.1,0,13412,0.682879377
10941,,13959,0.480120352,38,6.6,41113,0.682890855
89141,,28290,0.495758218,33.2,7.7,45841,0.682908546
62221,1,27656,0.498228233,38.5,8.1,40897,0.682909287
43140,,24114,0.597204943,38.7,2.8,33159,0.682923552
30072,,588,0.447278912,47.3,0,32407,0.682926829
32320,,3428,0.548716453,39.1,2.2,24930,0.682926829
73639,,536,0.442164179,47.7,0,21944,0.682926829
25801,1,34247,0.487049961,41.4,10.3,30840,0.682928522
29720,,46633,0.484485236,39.2,2.9,26779,0.682950021
60517,,32578,0.505832157,37.4,22.2,46172,0.682950115
11363,,7354,0.520533043,43.1,22,54575,0.682964095
98275,2,20457,0.53654006,42.4,9.9,55993,0.682967527
72832,,1031,0.495635306,40.1,5.2,28269,0.682978723
33036,,3849,0.550532606,54.9,0,35300,0.682983683
42455,,3332,0.521008403,38.1,2.6,31667,0.682987552
66032,,5225,0.496267943,39.3,3.2,24080,0.682995761
46902,,35465,0.470661215,41,10.9,33493,0.68299693
78747,,15919,0.499403229,32.4,8.4,32214,0.683011301
12583,,2443,0.508391322,39.5,5.8,37240,0.683014354
94580,,28701,0.474617609,36.3,8.5,39313,0.683017122
71360,,34973,0.492408429,38.4,6,32881,0.68303746
41647,,1528,0.47447644,35.6,0,26056,0.683060109
08648,1,32300,0.472012384,37.2,16,52301,0.683078761
81089,,4326,0.5110957,46.8,4.2,20921,0.683083512
61480,,1506,0.435590969,44.6,17.6,30485,0.683087028
37873,,4599,0.540334855,37.6,1.7,26267,0.683090705
69166,,682,0.494134897,42.9,20.8,28077,0.683098592
89301,,6716,0.585616438,43.1,0,40712,0.683098592
46383,2,40009,0.490539629,35.4,15.7,37630,0.683166333
81136,,207,0.439613527,50.5,0,19750,0.683168317
39152,,1218,0.516420361,34.8,0,23177,0.683189655
63039,,1297,0.538164996,31.7,18.9,27210,0.68321513
95919,,1305,0.463601533,41.3,0,21597,0.683241252
08857,1,40271,0.485411338,40.5,21.1,52967,0.683243168
30442,,7305,0.463928816,42,4.4,20807,0.683293475
79838,,8290,0.503739445,26.9,0,18245,0.683294118
01035,3,5254,0.460791778,45,43.4,41603,0.683301344
88023,,2729,0.479296446,41.4,4.5,25880,0.683303085
41822,,2322,0.477174849,40.1,3.8,31528,0.683313033
95562,,3409,0.474332649,40.4,3.9,30135,0.683333333
97343,,292,0.503424658,46.5,0,48942,0.683333333
40242,,11193,0.468685786,38.5,21.9,40919,0.683380775
22529,,434,0.387096774,56.9,,9330,0.683397683
29572,1,8253,0.514237247,56.5,35,28989,0.683398629
40515,,34375,0.478516364,34.7,25.5,43928,0.683402763
68410,3,8817,0.489508903,39.4,6.3,32031,0.683443344
95573,,1443,0.51975052,56.4,16.7,17219,0.683443709
58329,,3231,0.485917673,30.8,6.1,29756,0.683460076
